NAPS_ID,City,P_T,Location,Latitude,Longitude,Elevation,Classification,ID,Minimum,10th_Percentile,30th_Percentile,50th_Percentile,70th_Percentile,80th_Percentile,90th_Percentile,95th_Percentile,98th_Percentile,99th_Percentile,99.9th_Percentile,Maximum,Percent_Completeness,January,February,March,April,May,June,July,August,September,October,November,December,Mean,Standard_Deviation,Year
129203,Inuvik,NT,"Bompas Road (Block21, Lot 4084)",68.35702,-133.714057,30,"PE,SU,P2,R",DMean,0.33,0.51,0.64,0.67,0.74,0.86,1.02,1.12,1.2,1.23,1.34,1.34,100,0.44,0.53,0.6,0.65,0.73,0.64,0.66,0.7,0.72,0.82,0.95,1.14,0.72,0.188958659,2020
129601,Fort Smith,NT,95 Conibear Crescent,60.00455,-111.893241,358,"PE,SU,P2,R",DMean,0,0.02,0.17,0.29,0.45,0.58,1.28,1.47,1.49,1.51,1.57,1.57,100,0.05,0.04,0.36,0.74,1.45,0.46,0.4,0.21,0.3,0.56,0.28,0.16,0.42,0.418946608,2020
10102,St. John's,NL,354 Water Street,47.56038,-52.71147,7,"PE,LU,P4,R",DMean,0.1,0.12,0.14,0.16,0.17,0.18,0.2,0.21,0.23,0.25,0.33,0.33,97.808219178,0.16,0.15,0.16,0.16,0.16,0.16,0.17,0.18,0.17,0.15,0.15,0.15,0.16,0.030010167,2019
10401,Mount Pearl,NL,Old Placentia Road,47.50513,-52.79476,135,"PE,LU,P3,R",DMean,0.01,0.09,0.1,0.12,0.14,0.16,0.21,0.22,0.28,0.32,0.38,0.38,30.684931507,0.1,0.11,,,,,,0.14,0.2,,,,,,2019
10501,Grand Falls-Windsor,NL,Scott Avenue,48.92696,-55.65966,62,"PE,SU,P3,I",DMean,0.09,0.11,0.12,0.13,0.15,0.15,0.17,0.19,0.22,0.23,0.25,0.25,89.863013699,0.17,0.17,0.15,0.15,0.13,0.11,0.12,0.13,0.13,0.12,0.13,0.14,0.14,0.026663987,2019
10602,Corner Brook,NL,Macpherson Ave,48.95224,-57.92207,100,"PE,SU,P3,R",DMean,0.04,0.11,0.13,0.15,0.16,0.17,0.18,0.19,0.22,0.22,0.23,0.23,61.917808219,0.14,0.17,0.17,0.16,0.14,0.13,0.09,,,,,0.14,,,2019
10901,Burin,NL,18 Hwy 220 (Main St.),47.09899,-55.19852,1,"RB,NU,P2,R",DMean,0.08,0.1,0.11,0.12,0.13,0.13,0.14,0.15,0.17,0.17,0.18,0.18,92.876712329,0.14,0.12,0.14,0.14,0.12,0.1,0.11,0.12,0.12,0.11,0.11,0.12,0.12,0.016896786,2019
30113,Halifax,NS,1672 Granville Street,44.64711,-63.57366,28,"PE,LU,P4,R",DMean,0.04,0.09,0.11,0.12,0.14,0.15,0.16,0.18,0.19,0.2,0.21,0.21,98.904109589,0.16,0.15,0.14,0.13,0.12,0.11,0.12,0.12,0.11,0.09,0.1,0.11,0.12,0.029707976,2019
30310,Sydney,NS,71 Welton Street,46.14222,-60.17252,27,"PE,SU,P3,R",DMean,0.07,0.1,0.12,0.13,0.15,0.16,0.19,0.2,0.24,0.26,0.39,0.39,94.246575342,0.19,0.17,0.16,0.14,0.12,0.13,0.13,0.14,0.13,0.11,0.12,0.13,0.14,0.038169618,2019
40209,Saint John,NB,8 Castle Street,45.28028,-66.05611,41,"PE,MU,P3,R",DMean,0.1,0.12,0.14,0.16,0.17,0.18,0.19,0.2,0.22,0.23,0.24,0.24,94.794520548,0.17,0.17,0.18,0.16,0.15,0.14,0.15,0.16,0.15,0.14,0.14,0.16,0.16,0.026592842,2019
40302,Moncton,NB,5 Thanet Street,46.101578,-64.789661,9,"T,LU,P4,R",DMean,0.02,0.11,0.15,0.18,0.22,0.23,0.26,0.28,0.34,0.58,0.7,0.7,97.534246575,0.21,0.19,0.2,0.21,0.16,0.17,0.22,0.16,0.18,0.18,0.18,0.19,0.19,0.077747129,2019
50109,Montreal,QC,"2495 Duncan / Decarie, Mt-Royal",45.502648,-73.663913,41,"T,LU,P6,I",DMean,0.14,0.18,0.21,0.24,0.27,0.3,0.32,0.36,0.41,0.42,0.49,0.49,100,0.27,0.27,0.27,0.22,0.21,0.23,0.25,0.23,0.25,0.26,0.25,0.25,0.25,0.060512076,2019
50113,Laval,QC,1160 Boul Pie-Ix,45.547463,-73.748317,35,"PE,LU,P6,R",DMean,0.11,0.15,0.17,0.19,0.21,0.24,0.27,0.31,0.38,0.39,0.46,0.46,92.328767123,0.24,0.23,0.23,0.2,0.17,0.17,0.18,0.18,0.19,0.21,0.21,0.21,0.2,0.053710278,2019
50128,Montreal,QC,"90-A Rue Herve-Saint-Martin, Dorval",45.468322,-73.741198,33,"PE,LU,P3,C",DMean,0.12,0.14,0.16,0.18,0.21,0.22,0.27,0.31,0.34,0.37,0.39,0.39,98.082191781,0.23,0.24,0.22,0.18,0.17,0.16,0.18,0.17,0.18,0.19,0.19,0.2,0.19,0.050967687,2019
50129,Montreal,QC,12400 Wilfrid-Ouellette (R-D-P),45.651691,-73.573825,29,"PE,LU,P4,R",DMean,0.11,0.14,0.16,0.18,0.2,0.22,0.24,0.28,0.31,0.36,0.44,0.44,98.630136986,0.23,0.22,0.22,0.18,0.16,0.16,0.17,0.16,0.17,0.18,0.18,0.2,0.19,0.047368075,2019
50135,Montreal,QC,4240 Rue Charleroi,45.5934,-73.63726,41,"PE,LU,P6,R",DMean,0.12,0.15,0.17,0.2,0.22,0.24,0.28,0.32,0.36,0.39,0.44,0.44,98.630136986,0.25,0.25,0.23,0.2,0.18,0.18,0.19,0.18,0.19,0.21,0.21,0.22,0.21,0.053413275,2019
50136,Montreal,QC,75 Rue Ontario Est,45.512189,-73.566842,32,"PE,LU,P6,R",DMean,0.12,0.16,0.18,0.2,0.22,0.23,0.26,0.29,0.33,0.38,0.44,0.44,99.726027397,0.25,0.24,0.23,0.2,0.18,0.18,0.2,0.19,0.19,0.2,0.21,0.21,0.21,0.045362036,2019
50204,Gatineau,QC,"255 St-Redempteur, Hull",45.435987,-75.723429,62,"PE,LU,P5,R",DMean,0.11,0.15,0.16,0.18,0.2,0.22,0.25,0.29,0.32,0.33,0.4,0.4,99.726027397,0.21,0.23,0.22,0.18,0.17,0.16,0.18,0.17,0.17,0.19,0.19,0.21,0.19,0.045618434,2019
50308,Quebec,QC,600 Rue Des Sables,46.821177,-71.220495,8,"PE,LU,P6,R",DMean,0.13,0.15,0.17,0.19,0.21,0.23,0.28,0.32,0.38,0.44,0.46,0.46,97.534246575,0.24,0.23,0.25,0.18,0.16,0.16,0.18,0.19,0.2,0.2,0.2,0.22,0.2,0.057587936,2019
54401,Saint-Anicet,QC,1128 De La Guerre,45.120624,-74.2896,50,"RB,NU,P2,A",DMean,0.1,0.12,0.13,0.15,0.16,0.17,0.18,0.2,0.22,0.25,0.28,0.28,97.808219178,0.17,0.17,0.17,0.16,0.14,0.13,0.14,0.14,0.14,0.14,0.15,0.15,0.15,0.027126367,2019
60104,Ottawa,ON,Rideau & Wurtemburg,45.43433,-75.676,68,"PE,LU,P6,R",DMean,0.1,0.14,0.16,0.17,0.2,0.21,0.23,0.27,0.29,0.31,0.37,0.37,98.904109589,0.2,0.22,0.21,0.18,0.17,0.17,0.17,0.17,0.16,0.17,0.17,0.18,0.18,0.0415167,2019
60204,Windsor,ON,467 University Ave. West,42.315778,-83.043667,176,"T,LU,P4,R",DMean,0.12,0.17,0.2,0.23,0.25,0.28,0.31,0.35,0.44,0.5,0.83,0.83,93.150684932,0.25,0.25,0.29,0.23,0.24,0.21,0.23,0.22,0.22,0.22,0.22,0.26,0.24,0.071527202,2019
60430,Toronto,ON,125 Resources Road,43.709444,-79.5435,141,"PE,LU,P6,C",DMean,0.14,0.19,0.21,0.23,0.26,0.28,0.33,0.35,0.39,0.44,0.46,0.46,98.082191781,0.24,0.26,0.27,0.24,0.23,0.23,0.23,0.23,0.25,0.24,0.24,0.25,0.24,0.056802874,2019
60438,Toronto,ON,401w - 125 Resources Rd.,43.711106,-79.543425,139,"T,LU,P6,C",DMean,0.16,0.24,0.29,0.32,0.36,0.38,0.42,0.46,0.5,0.54,0.57,0.57,96.712328767,0.34,0.35,0.36,0.31,0.31,0.31,0.32,0.34,0.36,0.33,0.3,0.31,0.33,0.073833158,2019
60440,Toronto,ON,4905 Dufferin Street,43.78042,-79.46752,,"PE,LU,P6,I",DMean,0.11,0.15,0.17,0.19,0.23,0.24,0.28,0.31,0.33,0.35,0.4,0.4,96.712328767,0.23,0.23,0.23,0.21,0.2,0.19,0.2,0.19,0.2,0.18,0.19,0.22,0.2,0.051297798,2019
60512,Hamilton,ON,Elgin & Kelly,43.25778,-79.86167,90,"PS,LU,P5,R",DMean,0.11,0.16,0.19,0.23,0.28,0.31,0.36,0.41,0.45,0.48,0.53,0.53,98.356164384,0.24,0.27,0.26,0.28,0.28,0.25,0.23,0.22,0.24,0.23,0.22,0.24,0.25,0.082298823,2019
70119,Winnipeg,MB,65 Ellen Street,49.89799,-97.14653,229,"PE,LU,P6,R",DMean,0,0,0,0.01,0.01,0.02,0.04,0.05,0.09,0.11,0.19,0.19,98.630136986,0.03,0.03,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.02,0.022477627,2019
80111,Regina,SK,1621 Albert St.,50.4527,-104.616,585,"PE,LU,P4,R",DMean,0.1,0.13,0.15,0.16,0.18,0.19,0.21,0.24,0.28,0.31,0.4,0.4,97.808219178,0.19,0.23,0.2,0.17,0.16,0.14,0.13,0.16,0.15,0.16,0.16,0.18,0.17,0.038568539,2019
80211,Saskatoon,SK,511 1st Avenue North,52.13613,-106.66293,483,"PE,LU,P4,R",DMean,0.11,0.13,0.15,0.16,0.18,0.2,0.22,0.24,0.3,0.33,0.4,0.4,81.643835616,0.2,,,0.16,0.15,0.14,0.14,0.15,0.15,0.17,0.18,0.21,,,2019
90120,Edmonton,AB,6240 113 Street,53.50022,-113.526056,681,"PE,LU,P4,R",DMean,0.1,0.14,0.18,0.2,0.23,0.25,0.3,0.33,0.39,0.43,1.36,1.36,98.356164384,0.25,0.25,0.26,0.2,0.21,0.19,0.18,0.21,0.21,0.17,0.21,0.25,0.22,0.090179348,2019
90121,Edmonton,AB,17 Street & 105 Avenue,53.54823,-113.36811,670,"PS,LU,P3,I",DMean,0.1,0.13,0.2,0.22,0.25,0.27,0.3,0.34,0.38,0.52,1.52,1.52,99.452054795,0.23,0.23,0.24,0.19,0.22,0.24,0.25,0.26,0.23,0.18,0.21,0.22,0.23,0.096114778,2019
90130,Edmonton,AB,10255 - 104th Street,53.54445,-113.49884,663,"PE,LU,P5,R",DMean,0.18,0.21,0.25,0.28,0.31,0.33,0.4,0.45,0.55,0.66,1.53,1.53,94.246575342,0.33,0.35,0.32,0.26,0.29,0.26,0.28,0.3,0.29,0.27,0.32,,0.3,0.106927733,2019
90136,St. Albert,AB,37 Sunset Blvd,53.626908,-113.611883,681,"PE,MU,P4,R",DMean,0,0.11,0.15,0.2,0.22,0.24,0.29,0.37,0.47,0.65,1.48,1.48,98.630136986,0.26,0.3,0.25,0.19,0.22,0.15,0.12,0.16,0.16,0.18,0.2,0.26,0.2,0.113001763,2019
90229,Calgary,AB,4700 110 Avenue Se,50.955122,-113.969742,1032,"PE,LU,P3,I",DMean,0.11,0.14,0.17,0.2,0.23,0.27,0.31,0.35,0.4,0.45,1.02,1.02,99.178082192,0.28,0.25,0.25,0.2,0.21,0.16,0.15,0.17,0.17,0.19,0.24,0.29,0.21,0.079810497,2019
90230,Calgary,AB,2425 9th Ave Se,51.0309,-114.0091,1038,"PE,LU,P4,P",DMean,0.11,0.15,0.18,0.21,0.27,0.33,0.39,0.45,0.55,0.57,1.02,1.02,99.178082192,0.37,0.3,0.31,0.21,0.23,0.17,0.18,0.19,0.18,0.23,0.28,0.36,0.25,0.112146712,2019
90235,Calgary,AB,3303 - 33 Street Nw,51.082655,-114.138827,1100,"PE,LU,P4,R",DMean,0.08,0.14,0.16,0.18,0.21,0.23,0.28,0.31,0.37,0.44,1.03,1.03,98.904109589,0.23,0.25,0.24,0.19,0.21,0.16,0.15,0.17,0.16,0.18,0.2,0.26,0.2,0.07512225,2019
90250,Airdrie,AB,Chinook Winds Park,51.268078,-114.037794,1090,"PE,MU,P4,P",DMean,0.1,0.1,0.12,0.14,0.18,0.2,0.23,0.29,0.34,0.37,0.89,0.89,99.178082192,0.16,0.21,0.18,0.14,0.16,0.14,0.17,0.15,0.12,0.13,0.15,0.24,0.16,0.071778197,2019
90302,Red Deer,AB,73 Street & Riverside Drive,52.29867,-113.79352,858,"PE,MU,P3,R",DMean,0.1,0.12,0.15,0.18,0.21,0.27,0.33,0.37,0.48,0.57,1.03,1.03,99.178082192,0.27,0.23,0.27,0.18,0.18,0.16,0.14,0.16,0.15,0.16,0.22,0.34,0.21,0.098105688,2019
90304,Red Deer,AB,11 Lancaster Drive,52.24095,-113.765439,907,"T,MU,P4,R",DMean,0.1,0.16,0.2,0.2,0.23,0.24,0.27,0.29,0.33,0.42,1.13,1.13,99.178082192,0.23,0.22,0.24,0.19,0.23,0.22,0.21,0.22,0.2,0.17,0.2,0.24,0.21,0.072051235,2019
90402,Medicine Hat,AB,12th St Nw & Division Ave.,50.04893,-110.68116,709,"PE,MU,P3,R",DMean,0.02,0.1,0.11,0.12,0.15,0.17,0.2,0.21,0.23,0.24,0.41,0.41,94.520547945,0.15,0.18,0.2,0.14,0.13,0.13,0.11,0.12,0.11,0.12,0.12,0.15,0.14,0.041079602,2019
90502,Lethbridge,AB,,49.71621,-112.8006,918,"PE,MU,P3,I",DMean,0.1,0.12,0.15,0.17,0.2,0.21,0.24,0.28,0.3,0.34,0.47,0.47,96.98630137,0.2,0.23,0.23,0.18,0.16,0.15,0.14,0.18,0.15,0.17,0.17,0.18,0.18,0.051959273,2019
90601,Fort Saskatchewan,AB,9209a-96 Ave,53.69874,-113.22285,628,"T,SU,P3,R",DMean,0.06,0.1,0.12,0.16,0.2,0.22,0.27,0.32,0.4,0.52,1.21,1.21,100,0.23,0.23,0.2,0.15,0.18,0.12,0.15,0.13,0.12,0.17,0.18,0.24,0.18,0.097016972,2019
90701,Fort Mcmurray,AB,Franklin Avenue,56.73341,-111.39047,260,"PE,MU,P3,W",DMean,0.1,0.1,0.13,0.16,0.19,0.2,0.22,0.24,0.27,0.33,0.68,0.68,100,0.17,0.19,0.19,0.15,0.17,0.15,0.15,0.16,0.16,0.14,0.15,0.2,0.17,0.061727364,2019
91701,Steeper,AB,Ne 12 48 22 W5,53.1325,-117.09111,1400,"RB,NU,P1,F",DMean,0.07,0.1,0.11,0.14,0.2,0.2,0.2,0.21,0.24,0.26,0.65,0.65,95.616438356,0.13,0.13,0.13,0.13,0.18,0.18,0.19,0.21,0.17,0.13,0.11,0.12,0.15,0.055402336,2019
92001,Grande Prairie,AB,10327 - 107 Avenue,55.1766,-118.8078,658,"PE,MU,P3,W",DMean,0,0.01,0.13,0.17,0.21,0.25,0.35,0.41,0.5,0.63,1.42,1.42,98.356164384,0.28,0.28,0.07,0.02,0.23,0.14,0.15,0.17,0.17,0.19,0.25,0.32,0.19,0.147322741,2019
100110,Metro Van - Burnaby,BC,700 Hammarskjold Drive,49.279214,-122.970707,104,"T,LU,P4,R",DMean,0.1,0.15,0.16,0.18,0.2,0.21,0.23,0.26,0.3,0.35,0.38,0.38,88.493150685,,0.23,0.21,0.19,0.18,0.15,0.15,0.19,0.17,0.18,0.22,0.2,0.19,0.039959835,2019
100111,Metro Van - Port Moody,BC,Moody & Esplanade St.,49.280893,-122.849291,6,"PE,LU,P5,W",DMean,0.12,0.17,0.21,0.24,0.27,0.3,0.37,0.41,0.46,0.49,0.54,0.54,99.726027397,0.3,0.27,0.25,0.2,0.2,0.17,0.22,0.27,0.24,0.28,0.33,0.29,0.25,0.075274231,2019
100112,Metro Van - Vancouver,BC,Robson/Hornby,49.282272,-123.12188,32,"T,LU,P6,R",DMean,0.15,0.2,0.22,0.25,0.28,0.31,0.36,0.43,0.53,0.55,0.65,0.65,80.547945205,0.34,0.35,0.29,0.24,0.23,0.2,0.21,0.25,,,0.3,0.25,0.27,0.077186783,2019
100119,Metro Van - Burnaby,BC,5455 Rumble Street,49.21519,-122.985666,122,"PE,LU,P6,R",DMean,0.09,0.13,0.16,0.18,0.22,0.24,0.29,0.32,0.37,0.44,0.53,0.53,97.808219178,0.27,0.24,0.22,0.18,0.17,0.13,0.14,0.17,0.17,0.2,0.27,0.23,0.2,0.064503391,2019
100121,Metro Van - North Vancouver,BC,75 Riverside Dr.,49.301472,-123.020417,4,"PS,LU,P5,I",DMean,0.11,0.14,0.16,0.18,0.21,0.22,0.25,0.27,0.31,0.37,0.44,0.44,98.630136986,0.24,0.26,0.22,0.19,0.18,0.15,0.15,0.19,0.16,0.15,0.2,0.19,0.19,0.048861732,2019
100127,Metro Van - Surrey,BC,72nd Ave. And 190 St.,49.132928,-122.694224,79,"T,LU,P4,R",DMean,0.08,0.12,0.14,0.15,0.18,0.2,0.23,0.27,0.32,0.36,0.4,0.4,98.356164384,0.21,0.19,0.18,0.15,0.15,0.13,0.11,0.15,0.14,0.17,0.23,0.18,0.17,0.049978608,2019
100128,Metro Van - Richmond,BC,10371 Aragon Rd,49.141437,-123.108215,4,"PE,LU,P4,R",DMean,0.08,0.11,0.13,0.16,0.2,0.24,0.31,0.39,0.47,0.56,0.66,0.66,100,0.28,0.23,0.23,0.15,0.13,0.11,0.12,0.14,0.13,0.22,0.32,0.22,0.19,0.095352859,2019
100132,Metro Van - North Vancouver,BC,16th St. & Jones Ave,49.323994,-123.083496,71,"PE,LU,P5,R",DMean,0.11,0.15,0.18,0.2,0.23,0.25,0.3,0.38,0.44,0.5,0.53,0.53,90.95890411,0.27,0.24,0.23,0.19,0.19,0.15,0.18,0.22,0.17,0.23,0.32,,0.22,0.072866813,2019
100134,Metro Van - Richmond,BC,3153 Templeton Street,49.186265,-123.152422,1,"PE,LU,P5,C",DMean,0.1,0.14,0.17,0.21,0.25,0.29,0.39,0.51,0.62,0.73,0.81,0.81,99.178082192,0.35,0.29,0.27,0.2,0.18,0.13,0.14,0.19,0.18,0.26,0.41,0.28,0.24,0.11962976,2019
100135,Metro Van - Coquitlam,BC,1250 Pinetree Way,49.288265,-122.79157,38,"PE,LU,P5,R",DMean,0.09,0.13,0.16,0.19,0.21,0.23,0.26,0.3,0.37,0.45,0.58,0.58,72.602739726,0.23,0.25,0.22,0.18,0.16,0.13,0.15,0.18,,,,0.25,,,2019
100138,Metro Van - West Vancouver,BC,6350 Marine Drive,49.36861,-123.276741,65,"T,LU,P2,R",DMean,0.09,0.12,0.14,0.15,0.16,0.17,0.18,0.2,0.21,0.23,0.31,0.31,98.082191781,0.16,0.16,0.16,0.14,0.14,0.13,0.13,0.18,0.14,0.15,0.18,0.15,0.15,0.026390307,2019
100140,Metro Van - Delta,BC,411 Milsom Wynd,49.009877,-123.081997,52,"PE,LU,P3,R",DMean,0.08,0.1,0.12,0.14,0.16,0.17,0.19,0.21,0.25,0.27,0.31,0.31,98.904109589,0.18,0.17,0.17,0.14,0.12,0.1,0.1,0.13,0.12,0.15,0.19,0.16,0.14,0.038078386,2019
100141,Metro Van - Vancouver,BC,"1290 East 11th Ave,",49.260267,-123.077776,30,"T,LU,P6,R",DMean,0.12,0.23,0.28,0.33,0.4,0.47,0.59,0.82,0.95,1.11,1.4,1.4,91.780821918,,0.45,0.42,0.31,0.29,0.24,0.25,0.32,0.32,0.45,0.71,0.44,0.38,0.184015277,2019
100304,Victoria,BC,"Sj Willis School, 923 Topaz Ave.",48.441942,-123.363165,29,"T,LU,P6,R",DMean,0.09,0.12,0.15,0.17,0.21,0.24,0.31,0.36,0.4,0.45,0.52,0.52,96.438356164,0.23,0.23,0.23,0.16,0.15,0.12,0.13,0.16,0.17,0.23,0.26,0.24,0.19,0.076752791,2019
100701,Kelowna,BC,3333 College Way,49.862336,-119.477367,347,"PE,LU,P5,R",DMean,0.15,0.18,0.21,0.23,0.26,0.28,0.31,0.33,0.34,0.4,0.45,0.45,40.821917808,0.27,0.25,0.26,0.22,0.19,,,,,,,,,,2019
100703,Kelowna,BC,1450 Klo Road,49.862119,-119.467461,,"PE,LU,P5,R",DMean,0.07,0.16,0.19,0.21,0.25,0.27,0.3,0.32,0.34,0.42,0.42,0.42,27.397260274,,,,,,,,,0.17,0.2,0.26,0.23,,,2019
101003,Metro Van - Abbotsford,BC,32995 Bevan Ave.,49.04258,-122.30982,58,"PE,LU,P4,R",DMean,0.11,0.15,0.18,0.2,0.24,0.26,0.28,0.32,0.44,0.45,0.5,0.5,100,0.25,0.2,0.25,0.2,0.2,0.15,0.16,0.21,0.2,0.23,0.28,0.24,0.21,0.062299957,2019
101005,Metro Van - Abbotsford,BC,1073 Columbia Street,49.021554,-122.326523,65,"PE,LU,P3,A",DMean,0.06,0.09,0.11,0.12,0.15,0.16,0.18,0.2,0.22,0.24,0.27,0.27,99.178082192,0.15,0.14,0.16,0.14,0.11,0.08,0.09,0.12,0.11,0.14,0.16,0.14,0.13,0.036768922,2019
101101,Metro Van-Chilliwack,BC,46360 Airport Road,49.155848,-121.940279,12,"PE,MU,P3,R",DMean,0.1,0.13,0.15,0.16,0.18,0.2,0.22,0.25,0.28,0.32,0.35,0.35,99.178082192,0.18,0.17,0.19,0.17,0.17,0.13,0.14,0.18,0.16,0.19,0.21,0.18,0.17,0.040421607,2019
101301,Metro Van-Langley,BC,23752 52nd Avenue,49.09561,-122.567104,88,"PE,LU,P3,R",DMean,0.09,0.13,0.16,0.18,0.21,0.23,0.28,0.33,0.36,0.36,0.43,0.43,94.794520548,0.24,0.2,0.22,0.2,0.17,0.12,0.13,0.19,0.18,0.23,0.24,0.18,0.19,0.060265228,2019
101401,Metro Van-Hope,BC,62715 Airport Road,49.369887,-121.49912,40,"RB,SU,P2,F",DMean,0.1,0.12,0.14,0.15,0.16,0.17,0.19,0.2,0.21,0.23,0.25,0.25,99.726027397,0.14,0.15,0.16,0.15,0.14,0.13,0.13,0.17,0.16,0.16,0.17,0.17,0.15,0.02518705,2019
101501,Metro Van - Maple Ridge,BC,23124 118th Avenue,49.21494,-122.582057,50,"PE,LU,P4,R",DMean,0.1,0.14,0.16,0.18,0.22,0.24,0.29,0.36,0.39,0.44,0.49,0.49,99.726027397,0.25,0.23,0.22,0.18,0.18,0.13,0.14,0.19,0.17,0.21,0.3,0.24,0.2,0.070613679,2019
