NAPS_ID,City,P_T,Location,Latitude,Longitude,Elevation,Classification,ID,Minimum,10th_Percentile,30th_Percentile,50th_Percentile,70th_Percentile,80th_Percentile,90th_Percentile,95th_Percentile,98th_Percentile,99th_Percentile,99.9th_Percentile,Maximum,Percent_Completeness,January,February,March,April,May,June,July,August,September,October,November,December,Mean,Standard_Deviation,Year
129003,Yellowknife,NT,"52nd Ave & 49t Street, Sir John Franklin High School",62.45207,-114.364,193,"PE,SU,P3,R",DMean,0,0.12,0.14,0.16,0.18,0.19,0.22,0.25,0.3,0.32,0.4,0.4,99.178082192,0.18,0.21,0.2,0.17,0.14,0.15,0.16,0.14,0.16,0.15,0.17,0.19,0.17,0.046252351,2019
129203,Inuvik,NT,"Bompas Road (Block21, Lot 4084)",68.35702,-133.714057,30,"PE,SU,P2,R",DMean,0.14,0.24,0.26,0.3,0.33,0.36,0.42,0.49,0.57,0.62,0.73,0.73,86.849315068,0.44,0.23,0.28,0.31,0.26,0.25,0.28,0.3,0.34,,,0.35,,,2019
129601,Fort Smith,NT,95 Conibear Crescent,60.00455,-111.893241,358,"PE,SU,P2,R",DMean,0.04,0.13,0.21,0.25,0.27,0.29,0.32,0.35,0.42,0.52,0.6,0.6,70.410958904,0.24,0.32,0.28,0.28,0.26,0.23,0.24,0.12,,,,0.15,,,2019
10102,St. John's,NL,354 Water Street,47.56038,-52.71147,7,"PE,LU,P4,R",DMean,0.07,0.13,0.15,0.17,0.19,0.2,0.22,0.25,0.28,0.3,0.91,0.91,98.630136986,0.18,0.19,0.22,0.18,0.18,0.19,0.15,0.15,0.16,0.16,0.16,0.17,0.17,0.054386418,2018
10401,Mount Pearl,NL,Old Placentia Road,47.50513,-52.79476,135,"PE,LU,P3,R",DMean,0.08,0.12,0.15,0.18,0.2,0.21,0.23,0.24,0.27,0.28,0.31,0.31,89.04109589,0.2,0.18,0.2,0.2,0.19,0.21,0.25,0.13,0.13,0.15,0.15,0.14,0.18,0.04092086,2018
10501,Grand Falls-Windsor,NL,Scott Avenue,48.92696,-55.65966,62,"PE,SU,P3,I",DMean,0.05,0.1,0.12,0.14,0.16,0.17,0.19,0.21,0.22,0.23,0.37,0.37,92.054794521,0.17,0.18,0.17,0.16,0.14,0.11,0.09,0.12,0.13,0.13,0.14,0.16,0.14,0.039006707,2018
10602,Corner Brook,NL,Macpherson Ave,48.95224,-57.92207,100,"PE,SU,P3,R",DMean,0.05,0.09,0.12,0.13,0.14,0.15,0.16,0.18,0.19,0.2,0.22,0.22,60.273972603,0.14,0.14,0.13,0.16,0.13,0.09,,,,,,0.13,,,2018
10901,Burin,NL,18 Hwy 220 (Main St.),47.09899,-55.19852,1,"RB,NU,P2,R",DMean,0.05,0.09,0.11,0.12,0.13,0.14,0.15,0.16,0.19,0.2,0.21,0.21,92.602739726,0.12,0.13,0.13,0.13,0.12,0.1,0.1,0.13,0.12,0.11,0.11,0.13,0.12,0.023857181,2018
30113,Halifax,NS,1672 Granville Street,44.64711,-63.57366,28,"PE,LU,P4,R",DMean,0.08,0.13,0.14,0.15,0.17,0.18,0.19,0.21,0.24,0.25,0.27,0.27,94.794520548,0.15,0.16,0.15,0.16,0.15,0.13,0.14,0.2,0.17,0.16,0.15,0.16,0.16,0.029320298,2018
30118,Halifax,NS,1649 Barrington Street,44.646425,-63.573383,18,"PE,LU,P4,R",DMean,0.1,0.1,0.12,0.12,0.13,0.15,0.16,0.16,0.16,0.16,0.16,0.16,2.739726027,,,,,,,,,,,,,,,2018
30310,Sydney,NS,71 Welton Street,46.14222,-60.17252,27,"PE,SU,P3,R",DMean,0.12,0.14,0.16,0.17,0.19,0.2,0.21,0.24,0.26,0.27,0.32,0.32,98.904109589,0.2,0.19,0.17,0.18,0.16,0.15,0.16,0.2,0.19,0.17,0.15,0.17,0.17,0.030995069,2018
40209,Saint John,NB,8 Castle Street,45.28028,-66.05611,41,"PE,MU,P3,R",DMean,0.07,0.12,0.14,0.16,0.17,0.18,0.2,0.22,0.24,0.26,0.28,0.28,100,0.18,0.19,0.16,0.17,0.16,0.13,0.15,0.17,0.16,0.15,0.15,0.17,0.16,0.031780492,2018
40302,Moncton,NB,5 Thanet Street,46.101578,-64.789661,9,"T,LU,P4,R",DMean,0.06,0.1,0.14,0.19,0.22,0.25,0.29,0.32,0.37,0.41,0.5,0.5,98.082191781,0.17,0.26,0.2,0.17,0.18,0.15,0.2,0.19,0.19,0.19,0.17,0.24,0.19,0.076446408,2018
50109,Montreal,QC,"2495 Duncan / Decarie, Mt-Royal",45.502648,-73.663913,41,"T,LU,P6,I",DMean,0.13,0.18,0.21,0.24,0.27,0.3,0.34,0.39,0.43,0.54,0.7,0.7,97.534246575,0.32,0.32,0.25,0.24,0.24,0.22,0.22,0.25,0.22,0.21,0.24,0.29,0.25,0.073506573,2018
50113,Laval,QC,1160 Boul Pie-Ix,45.547463,-73.748317,35,"PE,LU,P6,R",DMean,0.1,0.14,0.17,0.19,0.22,0.26,0.3,0.36,0.42,0.47,0.59,0.59,98.630136986,0.29,0.28,0.22,0.2,0.19,0.16,0.16,0.2,0.19,0.17,0.21,0.27,0.21,0.071924097,2018
50128,Montreal,QC,"90-A Rue Herve-Saint-Martin, Dorval",45.468322,-73.741198,33,"PE,LU,P3,C",DMean,0.09,0.13,0.16,0.19,0.21,0.24,0.3,0.35,0.39,0.45,0.61,0.61,98.630136986,0.28,0.27,0.2,0.19,0.18,0.15,0.16,0.19,0.18,0.16,0.19,0.26,0.2,0.069646742,2018
50129,Montreal,QC,12400 Wilfrid-Ouellette (R-D-P),45.651691,-73.573825,29,"PE,LU,P4,R",DMean,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.273972603,,,,,,,,,,,,,,,2018
50135,Montreal,QC,4240 Rue Charleroi,45.5934,-73.63726,41,"PE,LU,P6,R",DMean,0.12,0.15,0.18,0.2,0.23,0.26,0.32,0.36,0.44,0.47,0.71,0.71,99.726027397,0.3,0.3,0.21,0.2,0.2,0.16,0.17,0.21,0.2,0.2,0.22,0.26,0.22,0.071654518,2018
50136,Montreal,QC,75 Rue Ontario Est,45.512189,-73.566842,32,"PE,LU,P6,R",DMean,0.11,0.15,0.18,0.21,0.23,0.25,0.29,0.32,0.37,0.42,0.52,0.52,97.808219178,0.27,0.26,0.23,0.21,0.2,0.17,0.18,0.21,0.2,0.18,0.22,0.26,0.22,0.057423975,2018
50204,Gatineau,QC,"255 St-Redempteur, Hull",45.435987,-75.723429,62,"PE,LU,P5,R",DMean,0.1,0.14,0.16,0.18,0.2,0.22,0.25,0.28,0.35,0.38,0.51,0.51,99.178082192,0.23,0.24,0.18,0.19,0.18,0.15,0.16,0.19,0.18,0.16,0.2,0.23,0.19,0.051919974,2018
50308,Quebec,QC,600 Rue Des Sables,46.821177,-71.220495,8,"PE,LU,P6,R",DMean,0.11,0.15,0.17,0.19,0.22,0.25,0.31,0.39,0.45,0.58,0.89,0.89,96.438356164,0.29,0.28,0.18,0.2,0.18,0.16,0.17,0.21,0.19,0.2,0.21,0.29,0.21,0.086311197,2018
54401,Saint-Anicet,QC,1128 De La Guerre,45.120624,-74.2896,50,"RB,NU,P2,A",DMean,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.273972603,,,,,,,,,,,,,,,2018
60104,Ottawa,ON,Rideau & Wurtemburg,45.43433,-75.676,68,"PE,LU,P6,R",DMean,0.09,0.14,0.16,0.18,0.2,0.23,0.26,0.28,0.31,0.37,0.46,0.46,98.630136986,0.23,0.24,0.18,0.19,0.19,0.16,0.16,0.2,0.18,0.15,0.19,0.21,0.19,0.049601895,2018
60204,Windsor,ON,467 University Ave. West,42.315778,-83.043667,176,"T,LU,P4,R",DMean,0.13,0.18,0.21,0.24,0.27,0.3,0.35,0.38,0.43,0.47,0.52,0.52,95.342465753,0.31,0.27,0.23,0.24,0.25,0.21,0.23,0.25,0.22,0.24,0.24,0.29,0.25,0.068315102,2018
60430,Toronto,ON,125 Resources Road,43.709444,-79.5435,141,"PE,LU,P6,C",DMean,0.13,0.18,0.21,0.23,0.25,0.27,0.31,0.33,0.37,0.39,0.5,0.5,99.178082192,0.26,0.27,0.23,0.24,0.25,0.2,0.21,0.25,0.22,0.22,0.23,0.27,0.24,0.053025374,2018
60438,Toronto,ON,401w - 125 Resources Rd.,43.711106,-79.543425,139,"T,LU,P6,C",DMean,0.17,0.23,0.28,0.32,0.36,0.39,0.41,0.44,0.51,0.53,0.61,0.61,92.328767123,0.32,0.33,0.32,0.34,0.32,0.29,,0.35,0.31,0.32,0.32,0.37,0.32,0.072780646,2018
60440,Toronto,ON,4905 Dufferin Street,43.78042,-79.46752,,"PE,LU,P6,I",DMean,0.11,0.16,0.18,0.2,0.23,0.25,0.28,0.3,0.32,0.38,0.47,0.47,98.356164384,0.24,0.24,0.19,0.21,0.22,0.18,0.2,0.23,0.19,0.2,0.2,0.24,0.21,0.049440967,2018
60512,Hamilton,ON,Elgin & Kelly,43.25778,-79.86167,90,"PS,LU,P5,R",DMean,0.12,0.17,0.2,0.22,0.26,0.3,0.35,0.39,0.45,0.56,0.65,0.65,98.904109589,0.25,0.25,0.24,0.25,0.28,0.25,0.23,0.24,0.25,0.2,0.24,0.27,0.24,0.079785396,2018
70119,Winnipeg,MB,65 Ellen Street,49.89799,-97.14653,229,"PE,LU,P6,R",DMean,0,0,0.01,0.03,0.04,0.05,0.07,0.08,0.11,0.15,0.28,0.28,100,0.03,0.04,0.03,0.02,0.01,0.01,0.02,0.03,0.03,0.06,0.05,0.04,0.03,0.030494079,2018
80111,Regina,SK,1621 Albert St.,50.4527,-104.616,585,"PE,LU,P4,R",DMean,0.1,0.13,0.15,0.16,0.18,0.2,0.23,0.25,0.29,0.32,0.36,0.36,81.643835616,0.21,,,0.19,0.17,0.15,0.13,0.22,0.15,0.16,0.16,0.18,,,2018
80211,Saskatoon,SK,511 1st Avenue North,52.13613,-106.66293,483,"PE,LU,P4,R",DMean,0.09,0.13,0.15,0.18,0.21,0.23,0.28,0.32,0.39,0.46,0.5,0.5,99.726027397,0.24,0.22,0.25,0.22,0.17,0.14,0.13,0.24,0.16,0.17,0.18,0.18,0.19,0.066364247,2018
90120,Edmonton,AB,6240 113 Street,53.50022,-113.526056,681,"PE,LU,P4,R",DMean,0.1,0.16,0.2,0.21,0.25,0.28,0.35,0.41,0.55,0.68,0.92,0.92,98.082191781,0.28,0.24,0.23,0.22,0.19,0.16,0.17,0.39,0.22,0.24,0.27,0.26,0.24,0.098889438,2018
90121,Edmonton,AB,17 Street & 105 Avenue,53.54823,-113.36811,670,"PS,LU,P3,I",DMean,0.1,0.17,0.2,0.21,0.25,0.28,0.36,0.42,0.68,0.74,1,1,98.904109589,0.24,0.23,0.24,0.22,0.2,0.21,0.23,0.47,0.21,0.2,0.25,0.25,0.25,0.110784503,2018
90130,Edmonton,AB,10255 - 104th Street,53.54445,-113.49884,663,"PE,LU,P5,R",DMean,0.17,0.2,0.23,0.25,0.3,0.33,0.39,0.46,0.54,0.67,0.93,0.93,98.630136986,0.32,0.29,0.3,0.24,0.22,0.22,0.23,0.43,0.24,0.24,0.32,0.32,0.28,0.097748572,2018
90136,St. Albert,AB,37 Sunset Blvd,53.626908,-113.611883,681,"PE,MU,P4,R",DMean,0.08,0.11,0.17,0.2,0.25,0.28,0.33,0.4,0.53,0.63,0.85,0.85,99.452054795,0.28,0.24,0.25,0.22,0.16,0.13,0.14,0.36,0.17,0.2,0.25,0.26,0.22,0.102442126,2018
90222,Calgary,AB,39 St. & 29 Ave. N.W.,51.079222,-114.141828,1120,"PE,LU,P4,R",DMean,0,0.05,0.16,0.2,0.24,0.27,0.3,0.33,0.39,0.4,0.46,0.46,37.808219178,0.23,0.13,0.2,0.24,0.17,,,,,,,,,,2018
90229,Calgary,AB,4700 110 Avenue Se,50.955122,-113.969742,1032,"PE,LU,P3,I",DMean,0.1,0.12,0.18,0.21,0.27,0.3,0.37,0.41,0.56,0.73,0.98,0.98,99.452054795,0.32,0.26,0.29,0.21,0.17,0.14,0.15,0.39,0.16,0.2,0.29,0.27,0.24,0.115104744,2018
90230,Calgary,AB,2425 9th Ave Se,51.0309,-114.0091,1038,"PE,LU,P4,P",DMean,0.08,0.15,0.2,0.24,0.33,0.4,0.5,0.59,0.83,0.9,1.05,1.05,99.178082192,0.45,0.32,0.38,0.26,0.19,0.16,0.18,0.43,0.19,0.25,0.36,0.34,0.29,0.161828439,2018
90235,Calgary,AB,3303 - 33 Street Nw,51.082655,-114.138827,1100,"PE,LU,P4,R",DMean,0,0.03,0.11,0.16,0.21,0.27,0.4,0.63,0.76,1.01,1.22,1.22,56.98630137,,,,,,0.04,0.06,0.54,0.14,0.17,0.22,0.23,,,2018
90250,Airdrie,AB,Chinook Winds Park,51.268078,-114.037794,1090,"PE,MU,P4,P",DMean,0.1,0.1,0.15,0.19,0.2,0.23,0.27,0.36,0.51,0.81,1.05,1.05,91.780821918,0.21,0.19,0.23,0.2,0.18,0.17,,0.4,0.14,0.12,0.14,0.15,0.2,0.110449825,2018
90302,Red Deer,AB,73 Street & Riverside Drive,52.29867,-113.79352,858,"PE,MU,P3,R",DMean,0.01,0.1,0.16,0.2,0.23,0.27,0.38,0.43,0.53,0.7,0.9,0.9,97.260273973,0.31,0.26,0.24,0.21,0.16,0.13,0.14,0.37,0.15,0.15,0.21,0.28,0.22,0.118581876,2018
90304,Red Deer,AB,11 Lancaster Drive,52.24095,-113.765439,907,"T,MU,P4,R",DMean,0.11,0.18,0.2,0.22,0.24,0.27,0.32,0.4,0.54,0.72,1,1,99.726027397,0.28,0.25,0.24,0.22,0.21,0.21,0.23,0.44,0.21,0.19,0.23,0.22,0.24,0.096700786,2018
90402,Medicine Hat,AB,12th St Nw & Division Ave.,50.04893,-110.68116,709,"PE,MU,P3,R",DMean,0,0,0.1,0.12,0.17,0.2,0.21,0.26,0.37,0.51,0.59,0.59,96.164383562,0.19,0.19,0.15,0.04,0.02,0.07,0.12,0.25,0.13,0.12,0.14,0.14,0.13,0.094810879,2018
90502,Lethbridge,AB,,49.71621,-112.8006,918,"PE,MU,P3,I",DMean,0.1,0.13,0.18,0.2,0.21,0.23,0.28,0.31,0.57,0.66,0.74,0.74,98.904109589,0.21,0.22,0.23,0.21,0.19,0.16,0.17,0.37,0.18,0.18,0.18,0.18,0.21,0.085635185,2018
90601,Fort Saskatchewan,AB,9209a-96 Ave,53.69874,-113.22285,628,"T,SU,P3,R",DMean,0.1,0.1,0.13,0.18,0.22,0.26,0.33,0.42,0.57,0.67,0.85,0.85,100,0.25,0.2,0.22,0.19,0.15,0.15,0.11,0.36,0.14,0.17,0.22,0.25,0.2,0.111338213,2018
90701,Fort Mcmurray,AB,Franklin Avenue,56.73341,-111.39047,260,"PE,MU,P3,W",DMean,0.09,0.1,0.13,0.16,0.2,0.2,0.23,0.27,0.34,0.4,0.76,0.76,98.630136986,0.19,0.21,0.22,0.19,0.15,0.11,0.13,0.23,0.14,0.14,0.15,0.18,0.17,0.065694429,2018
91701,Steeper,AB,Ne 12 48 22 W5,53.1325,-117.09111,1400,"RB,NU,P1,F",DMean,0,0.1,0.1,0.13,0.19,0.2,0.22,0.31,0.74,0.98,1.1,1.1,96.438356164,0.18,0.12,0.16,0.15,0.16,0.16,0.1,0.48,0.14,0.1,0.12,0.11,0.17,0.140917231,2018
92001,Grande Prairie,AB,10327 - 107 Avenue,55.1766,-118.8078,658,"PE,MU,P3,W",DMean,0,0.12,0.18,0.21,0.27,0.32,0.44,0.59,0.74,0.77,1.16,1.16,98.630136986,0.33,0.27,0.26,0.22,0.17,0.12,0.15,0.37,0.16,0.21,0.46,0.31,0.25,0.152331812,2018
100110,Metro Van - Burnaby,BC,700 Hammarskjold Drive,49.279214,-122.970707,104,"T,LU,P4,R",DMean,0.09,0.11,0.13,0.15,0.17,0.18,0.23,0.27,0.37,0.48,0.76,0.76,90.136986301,0.18,0.16,0.16,0.14,0.14,0.11,0.15,0.26,0.16,0.19,0.15,,0.16,0.070199279,2018
100111,Metro Van - Port Moody,BC,Moody & Esplanade St.,49.280893,-122.849291,6,"PE,LU,P5,W",DMean,0.1,0.17,0.2,0.23,0.27,0.3,0.35,0.42,0.48,0.57,0.88,0.88,98.904109589,0.27,0.26,0.26,0.21,0.21,0.19,0.23,0.33,0.21,0.28,0.27,0.26,0.25,0.088179241,2018
100112,Metro Van - Vancouver,BC,Robson/Hornby,49.282272,-123.12188,32,"T,LU,P6,R",DMean,0.11,0.19,0.22,0.25,0.28,0.3,0.37,0.47,0.62,0.68,0.93,0.93,99.452054795,0.32,0.27,0.23,0.24,0.23,0.21,0.23,0.37,0.27,0.33,0.3,0.27,0.27,0.102127454,2018
100119,Metro Van - Burnaby,BC,5455 Rumble Street,49.21519,-122.985666,122,"PE,LU,P6,R",DMean,0.08,0.13,0.17,0.2,0.23,0.25,0.29,0.35,0.49,0.62,0.92,0.92,98.082191781,0.28,0.24,0.22,0.18,0.17,0.14,0.15,0.27,0.19,0.24,0.24,0.21,0.21,0.089462945,2018
100121,Metro Van - North Vancouver,BC,75 Riverside Dr.,49.301472,-123.020417,4,"PS,LU,P5,I",DMean,0.1,0.14,0.17,0.2,0.22,0.24,0.27,0.33,0.37,0.44,0.73,0.73,98.630136986,0.25,0.23,0.23,0.2,0.18,0.15,0.18,0.26,0.19,0.21,0.2,0.2,0.21,0.06582173,2018
100127,Metro Van - Surrey,BC,72nd Ave. And 190 St.,49.132928,-122.694224,79,"T,LU,P4,R",DMean,0.09,0.12,0.14,0.17,0.19,0.2,0.25,0.28,0.32,0.39,0.89,0.89,99.178082192,0.17,0.18,0.19,0.17,0.15,0.13,0.14,0.24,0.17,0.21,0.19,0.18,0.18,0.071433156,2018
100128,Metro Van - Richmond,BC,10371 Aragon Rd,49.141437,-123.108215,4,"PE,LU,P4,R",DMean,0.08,0.11,0.14,0.17,0.21,0.25,0.34,0.42,0.6,0.69,0.88,0.88,99.452054795,0.24,0.21,0.24,0.17,0.14,0.12,0.12,0.23,0.16,0.26,0.27,0.26,0.2,0.115131154,2018
100132,Metro Van - North Vancouver,BC,16th St. & Jones Ave,49.323994,-123.083496,71,"PE,LU,P5,R",DMean,0.07,0.15,0.18,0.21,0.23,0.25,0.32,0.4,0.49,0.54,0.69,0.69,98.082191781,0.26,0.23,0.25,0.21,0.18,0.15,0.18,0.25,0.2,0.27,0.25,0.23,0.22,0.08565812,2018
100134,Metro Van - Richmond,BC,3153 Templeton Street,49.186265,-123.152422,1,"PE,LU,P5,C",DMean,0.09,0.14,0.18,0.21,0.27,0.31,0.41,0.56,0.67,0.79,1.15,1.15,98.630136986,0.29,0.27,0.28,0.21,0.18,0.15,0.19,0.3,0.21,0.35,0.32,0.3,0.25,0.136229957,2018
100135,Metro Van - Coquitlam,BC,1250 Pinetree Way,49.288265,-122.79157,38,"PE,LU,P5,R",DMean,0.08,0.14,0.16,0.18,0.2,0.22,0.25,0.3,0.39,0.47,0.7,0.7,100,0.2,0.2,0.18,0.16,0.19,0.17,0.15,0.24,0.18,0.21,0.21,0.2,0.19,0.066519261,2018
100138,Metro Van - West Vancouver,BC,6350 Marine Drive,49.36861,-123.276741,65,"T,LU,P2,R",DMean,0.1,0.12,0.14,0.16,0.17,0.18,0.19,0.21,0.23,0.24,0.3,0.3,64.657534247,0.15,0.17,0.16,0.15,0.14,,,,,,0.18,0.16,,,2018
100140,Metro Van - Delta,BC,411 Milsom Wynd,49.009877,-123.081997,52,"PE,LU,P3,R",DMean,0.06,0.09,0.11,0.14,0.16,0.19,0.21,0.25,0.32,0.37,0.95,0.95,96.98630137,0.18,0.2,0.17,0.13,0.12,0.1,0.11,0.22,0.12,0.15,0.16,0.15,0.15,0.080252652,2018
100141,Metro Van - Vancouver,BC,"1290 East 11th Ave,",49.260267,-123.077776,30,"T,LU,P6,R",DMean,0.13,0.21,0.25,0.29,0.33,0.37,0.46,0.55,0.86,0.92,1.16,1.16,68.493150685,0.43,0.35,0.36,0.28,0.25,0.22,0.24,0.42,0.31,,,,,,2018
100304,Victoria,BC,"Sj Willis School, 923 Topaz Ave.",48.441942,-123.363165,29,"T,LU,P6,R",DMean,0.1,0.14,0.18,0.2,0.24,0.27,0.32,0.39,0.47,0.52,0.89,0.89,89.04109589,0.22,0.25,0.25,0.2,0.17,0.15,,0.28,0.19,0.31,0.26,0.21,0.22,0.095348527,2018
100701,Kelowna,BC,3333 College Way,49.862336,-119.477367,347,"PE,LU,P5,R",DMean,0.11,0.16,0.19,0.23,0.28,0.31,0.37,0.47,0.74,0.94,1.78,1.78,98.630136986,0.3,0.25,0.27,0.22,0.17,0.15,0.2,0.56,0.21,0.28,0.29,0.26,0.26,0.164480066,2018
101003,Metro Van - Abbotsford,BC,32995 Bevan Ave.,49.04258,-122.30982,58,"PE,LU,P4,R",DMean,0.11,0.14,0.18,0.2,0.23,0.26,0.3,0.36,0.45,0.49,1.03,1.03,100,0.21,0.2,0.22,0.19,0.18,0.16,0.18,0.32,0.2,0.29,0.24,0.22,0.22,0.087143551,2018
101005,Metro Van - Abbotsford,BC,1073 Columbia Street,49.021554,-122.326523,65,"PE,LU,P3,A",DMean,0.08,0.1,0.12,0.14,0.16,0.17,0.19,0.23,0.27,0.38,0.85,0.85,96.98630137,0.14,0.16,0.17,0.15,0.14,0.11,0.13,0.23,0.12,0.16,0.14,0.13,0.15,0.066095341,2018
101101,Metro Van-Chilliwack,BC,46360 Airport Road,49.155848,-121.940279,12,"PE,MU,P3,R",DMean,0.11,0.14,0.16,0.18,0.2,0.22,0.26,0.3,0.43,0.54,0.94,0.94,97.260273973,0.19,0.19,0.21,0.18,0.17,0.15,0.16,0.31,0.18,0.22,0.21,0.18,0.19,0.079115986,2018
101301,Metro Van-Langley,BC,23752 52nd Avenue,49.09561,-122.567104,88,"PE,LU,P3,R",DMean,0.1,0.14,0.17,0.19,0.22,0.25,0.3,0.36,0.43,0.54,0.89,0.89,99.178082192,0.2,0.19,0.21,0.21,0.2,0.14,0.16,0.27,0.19,0.29,0.24,0.2,0.21,0.084331686,2018
101401,Metro Van-Hope,BC,62715 Airport Road,49.369887,-121.49912,40,"RB,SU,P2,F",DMean,0.11,0.13,0.14,0.15,0.17,0.18,0.21,0.26,0.48,0.63,1.39,1.39,96.98630137,0.17,0.16,0.16,0.15,0.14,0.14,0.15,0.37,0.16,0.16,0.16,0.15,0.17,0.111632622,2018
